time,Q,S,I,R,D,V
80,1.8972043041567523,127.53129412050772,0.4064799983327162,216.5407666534031,19.101120368799233,634.5231345548007
81,1.7609389551237122,124.99137070553925,0.36001642052291466,216.72531096458852,19.114089899806757,637.048273054419
82,1.6336756881201147,122.5036766815317,0.3186190668346773,216.89492902718365,19.125961970907042,639.5231375654229
83,1.5149109922107777,120.06693009727046,0.281769746455146,217.05080104899346,19.136828356124482,641.9487597589458
84,1.4041587359160737,117.67990481771022,0.24899852372886533,217.19401827171396,19.146773417572813,644.3261462333583
85,1.3009509703723434,115.34142587546981,0.21987988445362913,217.32558902848052,19.155874657795223,646.6562795834286
86,1.204838488027295,113.05036529807454,0.1940291131858015,217.44644448146687,19.16420323808174,648.940119381164
87,1.115391167319876,110.80563836405796,0.17109888420137798,217.55744404314572,19.171824463812502,651.1786030774628
88,1.0321981309954822,108.60620024425653,0.15077606545946579,217.65938048818182,19.17879823810389,653.372646833003
89,0.954867743630507,106.45104299050895,0.13277873332183723,217.7529847622035,19.18517948492104,655.5231462854143
90,0.883027471293846,104.3391928354853,0.11685339304384809,217.8389304975536,19.19101854309577,657.6309772595279
91,0.8163236243024228,102.26970777277981,0.10277240104266541,217.9178382432723,19.19636153239122,659.6969964262117
92,0.7544210019818437,100.24167538634359,0.09033157968573977,217.99027942319717,19.201250693288912,661.7220419155029
93,0.6970024566460965,98.2542109033124,0.07934801631728781,218.0567800332376,19.205724701884414,663.7069338886025
94,0.6437683918601806,96.30645544599133,0.06965803717545095,218.11782409055212,19.20981896137323,665.652475073048
95,0.5944362087091313,94.39757446231783,0.06111534854004112,218.1738568445832,19.21356587133234,667.5594512645179
96,0.5487397117432208,92.5267563141555,0.053589333880224174,218.22528776484504,19.216995076388194,669.4286317989881
97,0.5064284853385421,90.6932110063455,0.046963497161922406,218.27249331744744,19.220133695583495,671.2607699981235
98,0.46726724961579286,88.89616904096252,0.04113404308415178,218.3158195421194,19.223006533697284,673.0566035905213
99,0.43103520410140267,87.13488038305294,0.03600858539975499,218.35558444071972,19.225636275681765,674.8168551110449
100,0.39752536567696145,85.40861352468669,0.03150497310233971,218.39208019041445,19.228043665532713,676.5422322805873
101,0.36654390684846994,83.71665463640163,0.027550225497236153,218.42557519248794,19.230247670703292,678.2334283680618
102,0.33790949956952665,82.05830679647148,0.02407956854919458,218.45631596629104,19.23226563302327,679.891122536096
103,0.31145266858476345,80.43288928883035,0.021035563949886132,218.48452889941424,19.23411340719448,681.5159801720267
104,0.28701515773739766,78.83973696177513,0.018367322985334625,218.5104218641476,19.23580548783068,683.1086532055244
105,0.26444931207040767,77.27819964054467,0.01602979803129562,218.53418570945018,19.2373551259213,684.6697804139826
106,0.24361747833759434,75.74764158793934,0.01398314549054494,218.55599563625057,19.238774435470145,686.1999877165123
107,0.22439142524989333,74.24744100711716,0.012192153275736637,218.57601246552323,19.240074491172034,687.6998884576624
108,0.206651784956329,72.77698958192359,0.0106257270241172,218.59438380667564,19.2412654178264,689.1700836815944
109,0.19028751671761945,71.33569205053239,0.009256429721989676,218.6112451334741,19.242356472146934,690.6111623974074
110,0.17519539357444378,69.9229658087867,0.008060069867187403,218.62672077405443,19.243356117562566,692.023701836155
111,0.16127951203840113,68.53824053970521,0.007015333251227006,218.6409248221011,19.24427209263381,693.4082677002707
112,0.14845082510101923,67.18095786641281,0.00610345421176069,218.6539619748812,19.24511147359196,694.7654144058017
113,0.1366266983517015,65.85057102587218,0.0053079224306386095,218.6659283038907,19.24588073150281,696.0956853179524
114,0.12573048912988644,64.54654456132054,0.004614221852575888,218.67691196299216,19.246585784482416,697.3996129802229
115,0.11569114812294573,63.26835403131955,0.004009598337254756,218.68699383922538,19.247232045406772,698.6777193375887
116,0.10644284287956905,62.0154857336928,0.0034828531018637897,218.69624815078396,19.247824465498088,699.9305159540442
117,0.09792460274003231,60.78743644292957,0.003024159321329157,218.70474299616032,19.248367574127855,701.1585042247214
118,0.09007998434882997,59.58371315962054,0.002624899395278424,218.71254085853687,19.248865515175602,702.3621755829234
119,0.08285675713809126,58.40383287086036,0.0022775207501521395,218.71969906880122,19.24932208022581,703.5420117022248
120,0.07620660792992644,57.2473223205483,0.001975408150160826,218.72627023060446,19.2497407388835,704.6984846938842
121,0.07008486384722498,56.11371778869192,0.0017127707287842788,218.73230261051756,19.250124666457868,705.8320572997571
122,0.06445023271118426,55.00256487893134,0.0014845421326289156,218.73784049610103,19.25047676924195,706.9431830808822
123,0.05926456009572218,53.91341831359601,0.001286292331200078,218.74292452448702,19.250799707597142,708.0323066018933
124,0.05449260220930981,52.84584173568856,0.0011141497939381863,218.74759198387298,19.251095917033833,709.0998636114017
125,0.050101813782476926,51.79940751726214,0.0009647328705715026,218.75187709013775,19.251367627462887,710.1462812184845
