time,Q,S,I,R,D,V
0,0.0,990.0,10.0,0.0,0.0,0.0
1,0.48784427028787136,939.8025761063793,10.3349634393312,1.037184038417642,0.1029804578676614,48.23445168771633
2,0.9497524581301048,892.0986369221843,10.577305597140855,2.1412655689947724,0.21122542906666247,94.02181402448338
3,1.3833455473808625,846.7828635588842,10.725309315403356,3.3007027308651224,0.32366213345327144,137.48411671401325
4,1.7864217265172007,803.7525296352948,10.779923249259522,4.503733006359135,0.43920262599601667,178.73818975657338
5,2.1570636923490185,762.9072365549398,10.744497565153136,5.738646001706531,0.5567703767665512,217.895785809085
6,2.493722454390011,724.1487876731624,10.624439489346283,6.994033182237687,0.6753242589422768,255.0636929419215
7,2.7952764962746572,687.3811751907069,10.42681904655383,8.259006153262648,0.7938791773977049,290.3438439358044
8,3.0610665669419976,652.5106519943998,10.15995329914841,9.52337799501932,0.911522861168308,323.83342728332235
9,3.2909077094117096,619.4458611587498,9.832994452892931,10.777804817130416,1.0274286089333575,355.62500325288204
10,3.48508108947052,588.0979983591461,9.455541800358315,12.013887357576687,1.1408640336140408,385.8066273598346
11,3.6443087855502907,558.3809858400874,9.037292761607365,13.224234258747082,1.25119602562295,414.4619823283852
12,3.7697150546361446,530.2116407111032,8.587742983078547,14.40249024253029,1.3578923026539327,441.67051870599823
13,3.862777697800597,503.50982457876,8.115940795752076,15.543333472838194,1.4605200103569753,467.50760344449253
14,3.925272974947511,478.19856561760133,7.630297245292022,16.642446980406895,1.558741885674547,492.04467529607814
15,3.9592172161791046,454.2041477934858,7.138449730506933,17.69646924006414,1.6523105063139427,515.3494055134505
16,3.966807872670243,431.4561649819838,6.647174962334236,18.7029289089323,1.741061132930128,537.4858621411496
17,3.9503662807002997,409.8875401512402,6.162345395148991,19.660168425076847,1.8249036121435698,558.5146761356905
18,3.912283923355271,389.43451159079854,5.688922425326616,20.56726069663991,1.9038137554648387,578.4932076084152
19,3.8549734979757946,370.0365894140688,5.2309793753218194,21.4239225457037,1.9778245479733447,597.4757106189569
20,3.78082565769363,351.6364863168731,4.791747453527114,22.23042796270421,2.0470174765026172,615.5134951326996
21,3.6921719083912494,334.1800269262146,4.373678372876119,22.987523619474107,2.111514204315111,632.6550849687292
22,3.5912538179375235,317.61604012833544,3.9785180001850593,23.696348521124367,2.171468761489445,648.9463707709285
23,3.480198437761299,301.89623861073676,3.607386180318851,24.358359172702386,2.227060369704081,664.430757228777
24,3.360999623162274,286.9750894370704,3.260858767435274,24.975261130732772,2.2784869704603783,679.1493040711393
25,3.2355047867657047,272.80967911397084,2.939048717506382,25.548947443721893,2.3259594899299034,693.1408604481057
26,3.1054065497671317,259.3595761519288,2.6416837792434333,26.08144420637002,2.3696968473549727,706.4421924653361
27,2.972238678272926,246.58669358408198,2.368179070284445,26.57486314641533,2.4099216851630993,719.0881038357826
28,2.8373756811327864,234.45515344626727,2.1177033974468396,27.03136098680213,2.4468567831857744,731.1115497051655
29,2.7020354531267667,222.93115480047115,1.8892386620949246,27.453105190638787,2.480722107651256,742.5437437860174
30,2.5672843762176316,211.98284649133774,1.6816320852663138,27.842245602073767,2.511732438011715,753.4142590070932
31,2.43404433425477,201.58020548378244,1.4936412948584257,28.200891439622342,2.5400955107088814,763.7511219367734
32,2.3031011489934885,191.69492133874192,1.3239725460402414,28.531093073056795,2.566010618004842,773.580901275163
33,2.1751140024526814,182.3002871449319,1.1713125071253632,28.834828013667547,2.589667601261609,782.9287907305612
34,2.050625469406382,173.37109703137813,1.0343541480396996,29.113990564147883,2.6112461809107677,791.8186866061174
35,1.9300718416621203,164.8835502334095,0.9118173279764171,29.37038460345103,2.6309155693035824,800.2732604241977
36,1.8137934815946737,156.81516156178347,0.8024647034951807,29.605719019419283,2.6488343172671702,808.3140269164405
37,1.702044992683566,149.1446780436145,0.7051135738929856,29.821605345089587,2.6651503501922904,815.9614076945275
