time,Q,S,I,R,D,V
28,2.8373756811327864,234.45515344626727,2.410474630761656,27.35869920702021,2.4468567831857744,731.1115497051655
29,2.7020354531267667,222.93115480047115,1.8682971367958048,25.76165673794165,2.480722107651256,742.5437437860174
30,2.5672843762176316,211.98284649133774,1.4745669099930325,28.221820608048585,2.511732438011715,753.4142590070932
31,2.43404433425477,201.58020548378244,1.4835817666520366,26.0778378658308,2.5400955107088814,763.7511219367734
32,2.3031011489934885,191.69492133874192,1.3557006919302013,29.5241086184938,2.566010618004842,773.580901275163
33,2.1751140024526814,182.3002871449319,1.1419755564919007,28.329748855060643,2.589667601261609,782.9287907305612
34,2.050625469406382,173.37109703137813,1.0224296023423873,26.344324011844606,2.6112461809107677,791.8186866061174
35,1.9300718416621203,164.8835502334095,0.8530550605412894,30.618394327378923,2.6309155693035824,800.2732604241977
36,1.8137934815946737,156.81516156178347,0.8347092115913689,30.49112932041009,2.6488343172671702,808.3140269164405
37,1.702044992683566,149.1446780436145,0.6737461573556062,30.23187052884025,2.6651503501922904,815.9614076945275
38,1.595005044014408,141.85200144989082,0.5662232973365819,28.986218342825847,2.6800011549895477,823.234790900552
39,1.4927857229730503,134.9181163706165,0.4987479729184747,26.975141947170336,2.6935140836728286,830.1525871309955
40,1.3954413227444409,128.32502351929662,0.47696091141286934,29.515271374967654,2.705806744103615,836.7322818786541
41,1.3029765104655129,122.0556778715739,0.4171520659313385,30.728506812872478,2.7169874532469684,842.9904847732671
42,1.215353844219481,116.0939312938582,0.348288840196062,31.431074287223748,2.7271557325449107,848.9429758474016
43,1.132500623642567,110.4244793241179,0.30100943582562406,29.478280357811915,2.7364028280921486,854.604749037328
44,1.0543150743223102,105.03281178722779,0.301054585542985,32.62064010520567,2.744812241314435,859.9900531060292
45,0.9806718895436788,99.90516689798291,0.25284577807910824,31.77290389121737,2.7524602597471044,865.1124302012349
46,0.9114271542828758,95.0284885794732,0.19773796939903715,31.173103071145007,2.7594164792350404,869.9847522015707
47,0.8464226795398917,90.39038674697434,0.1849468402658854,31.148066787617708,2.765744310320823,874.6192549853864
48,0.7854897925496199,85.97910026575133,0.1475574174952562,31.18534151443888,2.771501464848297,879.0275708015643
49,0.7284526203736094,81.78346238809749,0.13440617113088862,29.724964059964186,2.7767404190000713,883.2207588433782
50,0.6751309076846652,77.79286846013926,0.10493621481093278,31.100900981179894,2.7815088503454555,887.2093341442601
51,0.6253424158944841,73.99724568458484,0.09978749612131854,32.833667802677375,2.785850048314789,891.0032949284544
52,0.5789049404455623,70.38702480833562,0.0834100528177578,31.333833229457476,2.78980329689089,894.612148479841
53,0.5356379893724168,66.95311354682771,0.07756557407183873,30.36018416174781,2.7934042301387305,898.0449356516475
54,0.4953641606342075,63.686871623717884,0.06262536005506603,32.32336894735155,2.796685160994296,901.3102540856615
55,0.45791025261933355,60.58008730353206,0.0494700079156046,31.0993893300981,2.7996753840259627,904.4162802149737
56,0.4231081430942102,57.624955285571644,0.0493009259428043,26.97427635064486,2.8024014537130797,907.3707901401116
57,0.39079546483334765,54.81405588556343,0.04154264645787852,31.541523090943592,2.804887439060786,910.1811794173564
58,0.36081610733377867,52.140335381851834,0.037024470093004594,34.35948918008374,2.80715515641227,912.8544818504137
59,0.3330205686678874,49.59708747067399,0.02898904505041556,30.2407218874682,2.8092243815502496,915.3973873157146
60,0.30726618030742675,47.17793573551658,0.024751880777265103,32.95002144630785,2.8111130427610593,917.816258692954
61,0.2834172251073862,44.87681707083975,0.023210333328245725,32.96457114739218,2.812837396241846,920.1171479419453
62,0.2613449658226098,42.687966000007364,0.019611732937762073,31.567124012721543,2.814412185174522,922.3058113695123
63,0.2409276002193138,40.60589981917081,0.01613750441053479,31.8151974138471,2.81585078397653,924.3877241408377
64,0.22205015617450882,38.62540453306777,0.014487078322677378,30.90634810726653,2.8171653287802165,926.3680940579353
65,0.20460433875926398,36.74152151433709,0.013647041222056594,33.97808543114551,2.8183668355622857,928.2518746635441
66,0.18848833969023474,34.94953486133347,0.010542539724576909,34.59447523941926,2.819465306860287,930.0437776875514
67,0.17360661782879022,33.24495940226422,0.00917539139380091,28.0998714758483,2.8204698282141427,931.7482848810056
68,0.1598696583701067,31.623529309672836,0.007793583606666379,32.04999876230964,2.8213886552937884,933.3696592680228
69,0.14719371719296095,30.08118729929525,0.007012985717495794,32.946006911141,2.822229292512689,934.911955836766
70,0.13550055553219612,28.614074367706895,0.005864919815915784,28.989644588221033,2.822998564049612,936.3790317109627
71,0.12471716969845707,27.2185200498784,0.005342139822221005,30.678563240181514,2.823702677934232,937.7745558175961
72,0.11477551946767518,25.89103316579706,0.004271619222274987,35.471442663962705,2.8243472838874957,939.1020180787732
73,0.10561225806888769,24.628293025365267,0.003725277574547313,30.679399764804366,2.8249375255642377,940.3647381562479
74,0.09716846636680036,23.427141073046492,0.003111251404930859,35.30251539965956,2.8254780877118977,941.5658737652351
75,0.0893893931597866,22.284572948554324,0.002642460293103706,35.07803661592203,2.825973238752426,942.7084285796216
76,0.08222420302337687,21.197730939300055,0.002128483568843663,31.04652790441521,2.8264268692578742,943.7952597515342
77,0.07562573284674325,20.163896804618904,0.001971178792707568,32.39978523313464,2.8268425267258057,944.8290850641699
78,0.06955025799443769,19.180484955799734,0.0016773708928282296,31.863086795806655,2.827223447006338,945.812489732968
79,0.06395726861212678,18.245035972186276,0.0014440400326283787,31.2206453307358,2.8275725827229223,946.7479328741123
80,0.058809256398043214,17.355210435396508,0.0012396814933001378,32.240217341656404,2.8278926289893067,947.6377536577082
81,0.054071512041419204,16.508783066333347,0.0010264660515649018,30.327249629881294,2.8281860466874758,948.4841771604578
82,0.04971193339175427,15.703637150800231,0.0009078480866296424,30.40652549370439,2.828455083544537,949.2893199316126
83,0.04570084420885296,14.937759237596492,0.0008472248935219089,30.10798396690328,2.828701793231693,950.0551952879837
84,0.04201082336003306,14.209234096940534,0.000628262714368289,31.22459855654791,2.8289280526747405,950.7837183498859
85,0.03861654418507248,13.516239925723166,0.0005716357423875542,31.8107781396427,2.8291355777535094,951.476710831284
86,0.03549462371400232,12.857043787390717,0.0004941646281709942,31.546636107026007,2.829325937547303,952.1359055961531
87,0.03262348138034293,12.229997274889657,0.0004183438097413105,29.95829234934048,2.829500567267491,952.7629509924687
88,0.029983206840963558,11.633532385666062,0.00035451955174752053,30.686884372723625,2.82966078000418,953.3594149747055
89,0.027555436492595384,11.066157598239682,0.0003125563695047785,34.26865156575599,2.8298077774011543,953.9267890252235
90,0.02532323826250528,10.52645414036736,0.00026009672596510945,31.57835873037232,2.829942659361785,954.4664918844405
91,0.023271004271010844,10.013072440172374,0.00021361866756380708,32.98283723459794,2.830066432876369,954.9798730983483
92,0.021384350896647454,9.524728749806846,0.00019926497247084126,29.967674487711005,2.8301800200574725,955.4682163937438
93,0.019650025856003322,9.060201934210303,0.00015473207496706197,30.717031223028506,2.830284265455562,955.9327428885707
94,0.018055821897576596,8.618330417338512,0.00013904454339156748,32.424363801350445,2.8303799427215246,956.3746141449584
95,0.016590496671129454,8.198009276811694,0.00011179620695486972,30.00667271526294,2.8304677606797273,956.7949350739754
96,0.015243698390884722,7.798187479728735,0.00010354142885843581,30.6106525724747,2.83054836886585,957.1947566993292
97,0.014005896931363029,7.417865252971182,8.90816175789344e-5,32.49488425868663,2.830622362578078,957.5750787866677
98,0.012868320095196362,7.056091585266105,7.501920083238044e-5,35.133655686348696,2.8306902874796274,957.9368523411936
99,0.011822894531172343,6.711961847646996,6.167877499767636e-5,34.10696555207646,2.8307526438062194,958.2809819869412
100,0.010862191133653786,6.384615532601233,5.171422716229364e-5,29.219084962985725,2.8308098902040704,958.6083282274169
101,0.009979374489354157,6.073234100546228,4.373301657143798e-5,33.49274094489912,2.830862447240068,958.9197095989492
102,0.009168156152357516,5.777038930782184,3.6231881970411166e-5,31.499771438949093,2.830910700609134,959.2159047195946
103,0.008422751611048258,5.4952893782129975,3.2112903182459276e-5,34.47255613949112,2.8309550040569285,959.4976542323027
104,0.007737840447213596,5.227280920447446,2.6210489238968133e-5,32.95104374150162,2.830995682059299,959.7656626577219
105,0.007108529584697804,4.972343396645231,2.376857102432817e-5,32.69045133050845,2.83103303227123,960.0206001552771
106,0.006530319291714649,4.729839327385772,2.0097136800404237e-5,30.46026854557314,2.831067327772523,960.2631042032399
107,0.0059990719793568785,4.499162324161346,1.7029192451236624e-5,35.37288204008742,2.8310988191121775,960.4937811891851
108,0.0055109833714120995,4.27973557395594,1.6497286496958645e-5,30.40252850926461,2.831127736183505,960.7132079253716
109,0.005062555897546623,4.071010396752153,1.2338508828761507e-5,31.06258166793074,2.831154289942707,960.9219330912022
110,0.004650574095710349,3.8724648681581253,1.220356141702219e-5,33.053870616359916,2.831178673987052,961.1204786105698
111,0.004272082140741329,3.6836025198658793,8.47351913385673e-6,32.48900405028546,2.8312010659878504,961.3093409513773
112,0.0039243630475498375,3.5039510990339604,7.3314731160248514e-6,33.11338123874615,2.8312216290094496,961.4889923661377
113,0.0036049194401116167,3.3330613834385483,6.107049857909498e-6,33.6693160668847,2.831240512722457,961.6598820768083
114,0.0033114559112694523,3.1705060573333124,5.644620313992949e-6,31.464852911883693,2.8312578545109344,961.8224373989189
115,0.0030418628716287048,3.015878648478553,5.448373391412635e-6,33.428305139793046,2.8312737804816077,961.9770648045335
116,0.002794201548945812,2.8687925095640954,4.457328687508595e-6,32.62702195965396,2.831288406397414,962.12415094082
117,0.002566690156428213,2.7288798456102135,3.516217093733927e-6,31.035394285137574,2.831301838534644,962.2640636026424
118,0.002357691359413402,2.595790802583119,2.956216358049011e-6,35.86508983119779,2.831314174456769,962.3971526439409
119,0.002165700581951606,2.4691925909018657,2.5552918599662458e-6,33.14141582702494,2.8313255037341793,962.5237508542202
120,0.0019893352005438845,2.3487686458168793,2.1862391849774584e-6,32.29855309750273,2.8313359086069876,962.6441747981681
121,0.0018273248239291788,2.234217845705856,1.7852458151206293e-6,32.26295678049516,2.8313454645794334,962.7587255973572
122,0.0016785021624064111,2.125253755853917,1.5531181654149366e-6,34.62697022545486,2.8313542409769057,962.8676896864613
123,0.0015417946257163084,2.021603905798656,1.3013174754441512e-6,32.3561073407709,2.8313623014570077,962.9713395359101
124,0.0014162167923848048,1.9230091194931602,1.1036856771670903e-6,32.92679961521931,2.8313697044665562,963.069934321724
125,0.0013008632374717994,1.829222858281549,8.751242760683537e-7,32.86225845473064,2.831376503675997,963.1637205825369
126,0.0011949020808413975,1.7400106053282012,7.916196574554222e-7,30.25460747146871,2.8313827483691867,963.2529328351669
127,0.0010975691010062373,1.6551492875197944,7.829404034638779e-7,31.43038314105824,2.831388483798458,963.3377941527132
128,0.0010081621081630232,1.5744267035621093,5.920999027590834e-7,35.440181398282796,2.8313937515234238,963.4185167364583
129,0.0009260360563378637,1.4976410067949877,5.213381481138199e-7,33.50007859116066,2.8313985897047007,963.4953024330531
130,0.0008505983228412078,1.4246001935702886,4.4316209489416417e-7,28.026212095879874,2.8314030333872973,963.5683432461379
131,0.0007813044536310104,1.3551216210307355,4.1097031969656403e-7,33.39491218447824,2.8314071147555255,963.6378218185641
132,0.000717654331240544,1.2890315607405853,3.243354869531934e-7,30.56211848457452,2.8314108633623767,963.7039118787625
133,0.0006591884454872845,1.2261647487228264,2.6990370692093874e-7,32.33723470352298,2.8314143063524484,963.7667786907058
134,0.0006054847394827632,1.166363988955773,2.2853722102220689e-7,31.1029125331987,2.8314174686502254,963.8265794504124
135,0.0005561554366483408,1.1094797456428802,1.92605193116946e-7,32.681154025767505,2.8314203731493746,963.8834636936764
136,0.0005108443526057098,1.055369779710403,1.5734193233796294e-7,28.8822552058205,2.8314230408728656,963.9375736595691
137,0.00046922427612897366,1.0038987886866115,1.2683119259090042e-7,34.551032177837364,2.8314254911289223,963.9890446505608
138,0.00043099461460992093,0.9549380661321218,1.266817871827253e-7,30.911557314992827,2.831427741651038,964.0380053730892
139,0.0003958792735045492,0.9083651880484845,1.1070818540262034e-7,31.533445224278235,2.8314298087240193,964.0845782511517
140,0.00036362458772995325,0.8640636939755459,9.300924779605695e-8,34.590824820816465,2.8314317073068302,964.1288797452074
141,0.00033399759410616205,0.8219228113976148,7.647336369236937e-8,31.55317291072589,2.831433451135115,964.1710206277714
142,0.0003067842419217058,0.7818371618819192,6.339531720143963e-8,35.15643142657079,2.8314350528273358,964.2111062772759
143,0.000281787960225912,0.7437065144641634,5.456164352877776e-8,30.25296509333189,2.831436523969685,964.2492369246845
144,0.00025882813515572435,0.7074355189757714,4.5103895766958106e-8,31.969423429056924,2.831437875206303,964.2855079201655
145,0.00023773890336744886,0.672933482323618,4.258506653448191e-8,30.757706815489897,2.831439116310708,964.3200099568116
146,0.00021836786971294873,0.6401141285398718,3.670223252578755e-8,34.95148786990937,2.831440256261703,964.3528293105906
147,0.00020057508275273547,0.608895394624991,2.8817799263731943e-8,33.76299719343375,2.8314413033039685,964.3840480445015
148,0.00018423196076909105,0.5791992154373465,2.2835816861874587e-8,32.455238299070295,2.831442265011581,964.413744223686
149,0.00016922041682416067,0.5509513366534332,2.2612345127929816e-8,31.205798681902255,2.8314431483397273,964.4419921024673
150,0.00015543196421762722,0.5240811227310838,1.9006463127886815e-8,32.498983053941664,2.831443959677566,964.4688623163876
151,0.0001427669652547248,0.4985213848481788,1.6726433274347026e-8,30.298215865203108,2.8314447048926,964.4944220542687
152,0.0001311338892617778,0.4742082100218697,1.3140185446696326e-8,29.070752640706957,2.8314453893744993,964.5187352290936
153,0.00012044866636674654,0.4510808026430475,1.165422511686799e-8,32.3497181851763,2.831446018073244,964.5418626364713
154,0.00011063407249834034,0.42908133243950947,9.058380019863863e-9,31.65532419919261,2.831446595535431,964.5638621066739
155,0.0001016191741680787,0.4081547887466623,8.63129244575468e-9,30.93068133535651,2.8314471259370286,964.584788650366
156,9.333881811516362e-5,0.38824884502989937,7.02228844015731e-9,34.3671364458519,2.8314476131134887,964.6046945940822
157,8.57331553787516e-5,0.3693137251802819,5.774518778718811e-9,32.0866841760877,2.831448060587817,964.6236297139313
158,7.874721695793579e-5,0.35130208253904416,4.875428759899101e-9,33.17134161717281,2.831448471595595,964.6416413565722
159,7.233050780016511e-5,0.3341688777916045,4.2213272802935695e-9,33.83281481784873,2.83144884910892,964.6587745613193
160,6.643664890334679e-5,0.31787126938618915,3.4385564577913654e-9,31.770952036501125,2.8314491958575023,964.6750721697244
