time,Q,S,I,R,D,V
49,30.881658208613647,118.84924426901883,3.6026417905787134,546.5905493150512,93.859294670877,189.59505115728564
50,28.539856615406443,117.45193794001716,3.151159726058338,598.0591702569932,94.2224632970963,190.77651554141778
51,26.354174219431503,116.10146456668298,2.508572833564561,573.8520808695716,94.55348708424091,191.944245922819
52,24.317536881815034,114.79238735342044,2.0636076813094633,597.6230381501333,94.85522427154572,193.09868273208855
53,22.42261730830009,113.52006296537176,1.9192911058430084,584.4232125837606,95.13028050302678,194.24021610428343
54,20.66196832161604,112.28052490199758,1.5860439039093204,579.8557795862134,95.38103032373066,195.36919321520438
55,19.02813129291955,111.07038397547245,1.4752439307763985,562.520478585948,95.60963708006105,196.48592453823989
56,17.513723258672133,109.8867433230643,1.2256662681752966,601.5619090658463,95.8180712886664,197.59068918243167
57,16.111505797850075,108.72712587180342,1.009880319814231,591.4705367025174,96.00812753348731,198.68373944241284
58,14.814438503929672,107.58941236901609,0.906415536775613,566.5374253028438,96.18143998935622,199.7653046792114
59,13.615719403138472,106.4717884901668,0.7194341645452864,555.3201650719182,96.33949664360271,200.83559462645312
60,12.508814487603955,105.37269966767563,0.6285610325000742,576.1384371080826,96.48365231504293,201.89480220802105
61,11.48747816227455,104.29081253314594,0.5572364915920647,572.4708857075848,96.61514055293445,202.94310593790172
62,10.5457661984384,103.22498201947454,0.4798675890990408,614.0413710393199,96.73508449897747,203.98067196301216
63,9.678042556049837,102.17422328562442,0.4001243712700634,603.3268719480102,96.84450679978355,205.00765580244146
64,8.878981225097359,101.13768778280253,0.3079797944514537,614.978422447002,96.94433863986958,206.02420382666776
65,8.143564085802046,100.11464284949155,0.2757109330367445,607.3437962352037,97.03542797256934,207.0304545157521
66,7.467075615613383,99.10445432473593,0.23626528216210282,583.9279714155232,97.11854701581721,208.02653952907252
67,6.845095153756727,98.10657174563374,0.21706609400079466,601.3629392973905,97.1943990733204,209.01258461419718
68,6.273487313577903,97.12051574511526,0.15857143559300696,583.4153954827638,97.26362474307076,209.98871037922288
69,5.748391033660645,96.14586733224046,0.14677897865120407,572.0991601583245,97.32680756506218,210.9550329487106
70,5.266207681240615,95.18225877951765,0.11969958280065573,613.7372371644745,97.38447915744126,211.91166452058516
71,4.823588539549528,94.22936587791965,0.0923402846415214,553.1552453223794,97.43712388854223,212.85871383904293
72,4.417421956153983,93.28690136058339,0.08026809195869337,622.6856983793688,97.48518312479787,213.79628659595036
73,4.044820376004131,92.3546093215582,0.0714032443522266,562.9827291934782,97.52905909309075,214.72448577156868
74,3.703107432905081,91.4322604806922,0.06008380768844416,565.315552567566,97.56911839335433,215.6434119238684
75,3.3898052434335835,90.51964817015352,0.05232592322786687,593.8859135126539,97.6056951919855,216.5531634341559
76,3.1026220117553187,89.61658493398686,0.04159272968042172,556.780646460112,97.639094125585,217.4538367157116
77,2.8394400248870024,88.72289964821756,0.03526526501205715,633.1054749930095,97.66959294195301,218.34552639112957
78,2.598304103048912,87.83843508404993,0.0297225024812724,618.1124964499289,97.69744490142531,219.22832544310432
79,2.377410546306327,86.96304584662465,0.025251703600400875,623.8037438363987,97.72288096093344,220.10232534278248
80,2.175096603031117,86.09659663214128,0.019874675157499685,647.3517544727515,97.74611176097298,220.9676161591575
81,1.989830480166066,85.23896075551399,0.017720881545133776,618.3932435156421,97.76732943271526,221.8242866524019
82,1.8202018984195647,84.39001890669427,0.01660081625538571,587.2916792908826,97.78670924231068,222.67242435365995
83,1.664913189695606,83.54965810061458,0.012474609085214179,598.7869338742739,97.80441108731044,223.5121156334085
84,1.5227709328467989,82.71777079133997,0.011522872337311089,630.7908515853419,97.82058085808319,224.34344576014217
85,1.392678110258067,81.89425412455736,0.00989170647281846,598.9117833807189,97.83535167733682,225.16649895092664
86,1.273626771760511,81.07900930728914,0.008233542683732654,602.0747740617286,97.84884502834447,225.98135841507406
87,1.1646911870949948,80.27194107653901,0.006307546049348373,594.0520987143127,97.86117178204618,226.7881063920193
88,1.0650214627477415,79.47295725124363,0.005970549319724006,600.0081751126982,97.87243313265164,227.5868241843233
89,0.9738376066131751,78.681968354822,0.004404256190519812,591.2186184695746,97.88272144928578,228.37759218654267
90,0.8904240108199256,77.89888729683157,0.004022118973025969,594.2506005975061,97.89212105223946,229.16048991064633
91,0.8141243370404486,77.1236291048161,0.003645985261126315,634.909677213144,97.90070891963592,229.93559600848957
92,0.7443367738177238,76.35611069804052,0.0027055674019364285,597.5262987239008,97.9085553318066,230.70298829183795
93,0.6805096502174681,75.59625069678695,0.002345650132489227,598.9829654767727,97.91572445807532,231.4627437502983
94,0.6221373781265743,74.84396926132673,0.0019949794018480653,565.0622865969723,97.92227489184647,232.2149385675037
95,0.5687567046003088,74.0991879559457,0.0016852046205197244,615.3170754418264,97.92826013829949,232.95964813581548
96,0.5199432541087684,73.36182963403144,0.0014497497554110418,608.7270592965424,97.933729058859,233.696947069769
97,0.4753083381191566,72.6318183407557,0.0011356971848625744,600.8673452311582,97.93872627667814,234.42690921846807
98,0.43449601579826835,71.90907923060428,0.0009445536994472631,594.6274366909455,97.94329254630036,235.14960767707885
99,0.39718038759953483,71.19353849734802,0.0007979635728367962,607.5180997199944,97.94746509073927,235.86511479756152
100,0.3630631037697003,70.48512331441937,0.0005403250474878238,589.1150751200479,97.95127790901614,236.57350219875775
101,0.3318710725321288,69.78376178402821,0.0005335217396136018,631.129409599383,97.95476205671004,237.27484077592683
102,0.30335435313062736,69.08938289360388,0.00044737991622604087,585.7534997010645,97.95794590190306,237.9692007098103
103,0.2772842198978355,68.40191647837602,0.0003593948125190644,615.9277405040771,97.96085535868566,238.65665147529185
104,0.2534513838982446,67.72129318909082,0.00032414433227085043,598.7386288304374,97.96351410025324,239.33726184970985
105,0.23166436007359265,67.04744446402995,0.00026196582617611224,553.8706611194998,97.96594375338444,240.0110999208695
106,0.21174796857926384,66.38030250463397,0.00022190890498973947,620.7415014575643,97.96816407594028,240.6782330947935
107,0.193541959759904,65.71980025414375,0.00017413487653707507,584.4486353472705,97.97019311887954,241.33872810324485
108,0.17689975295743793,65.06587137877,0.00014426709811458274,619.5668490183543,97.97204737415409,241.99265101104828
109,0.16168728006050562,64.41845025098051,0.0001363341130338946,575.2604960310874,97.97374190972582,242.64006722323535
110,0.1477819253804667,63.77747193456243,0.00010851453685702133,601.1470127958889,97.97529049283561,243.2810414920305
111,0.13507155407136148,63.14287217117301,9.255277614828169e-5,554.4585150540944,97.97670570255438,243.9156379236962
112,0.12345362190098097,62.51458736813969,7.593577087150554e-5,570.8411034839837,97.97799903255496,244.5439199852495
113,0.11283435973109461,61.89255458730974,5.888660915150739e-5,603.4960634807185,97.9791809849603,245.16595051106208
114,0.10312802657976955,61.276711534782706,5.076462383215515e-5,588.1225354580168,97.98026115604816,245.78179170935366
115,0.09425622561903159,60.666996551386774,4.218250149993098e-5,600.2149890353256,97.9812483145234,246.39150516858604
116,0.08614727790770237,60.06334860378297,3.1926288913551766e-5,591.2824509835041,97.98215047300573,246.99515186376576
117,0.07873564907328874,59.46570727610065,2.568960530973679e-5,543.5132609263718,97.98297495332459,247.59279216266006
118,0.07196142453997655,58.87401276202377,2.1175252367530112e-5,629.7896162184675,97.98372844615967,248.18448583193197
119,0.06576982925425225,58.28820585726077,1.8498772999438366e-5,597.8532107654131,97.98441706551945,248.77029204319786
120,0.060110788256337866,57.70822795234373,1.6816651613673978e-5,609.8951454556949,97.98504639849817,249.35026937901077
121,0.05493852450564083,57.13402102570694,1.3898172226365701e-5,584.1751447532954,97.98562155074073,249.92447583877413
122,0.0502111909331051,56.565527637008415,1.1215640333623284e-5,620.0400280034581,97.98614718797616,250.4929688445877
123,0.04589053389959719,56.002690920662886,8.847386347022422e-6,578.2826566499746,97.98662757395422,251.0558052470265
124,0.04194158529484918,55.44545457955744,7.53823314903851e-6,505.8412871684961,97.98706660510985,251.61304133085713
125,0.03833238090651662,54.893762878928236,6.132535915250023e-6,582.7360553065589,97.98746784223364,252.16473282069163
126,0.035033702836604196,54.347560640379506,5.255796527071872e-6,585.3064280495748,97.98783453940766,252.71093488658133
127,0.0320188439272437,53.806793236029506,4.274199463764973e-6,590.7652662984839,97.9881696704431,253.25170214955148
128,0.029263392338077426,53.271406582770574,3.5389116908857745e-6,566.2458022841142,97.98847595303529,253.78708868707787
129,0.026745034618426027,52.741347136634566,2.992908840125474e-6,602.1426399697158,97.98875587082686,254.31714803850414
130,0.02444337549672369,52.21656188724802,2.2965135992915642e-6,556.4801521393387,97.98901169358317,254.84193321040775
131,0.02233977320876124,51.69699835237754,2.1042845441024264e-6,586.0580576193165,97.98924549561555,255.36149668190714
132,0.020417188896578554,51.18260457255409,1.6193135340212329e-6,611.6078538039004,97.98945917262003,255.87589040991614
133,0.01866004890230031,50.673329105771536,1.3271151077709707e-6,621.607521451032,97.98965445706547,256.3851658343454
134,0.01705411886857056,50.169121022255304,1.0842752003175185e-6,658.9510560176072,97.98983293225515,256.8893738832517
135,0.01558638864291036,49.66992989929755,9.050004831574433e-7,549.2451027241046,97.98999604517567,257.3885649779351
136,0.014244967128086492,49.175705816159414,6.964287221664181e-7,566.1142343805066,97.99014511823036,257.8827890379811
137,0.013018986050556089,48.686399349028534,6.318332305047653e-7,565.4034553143728,97.99028135997348,258.3720954862574
138,0.011898512058162955,48.201961566038996,5.117725979626609e-7,658.615146611,97.99040587491169,258.8565332538564
139,0.010874466333286219,47.722344022345695,4.382363050849771e-7,588.9303903837483,97.99051967246476,259.3361507849903
140,0.009938551092271234,47.2474987552515,3.6772301575561347e-7,569.8242319568843,97.99062367515607,259.81099604183805
141,0.009083182406985033,46.777378279387236,2.9231800550361003e-7,602.2643144960578,97.99071872609672,260.2811165093451
142,0.008301428878505471,46.311935581949854,2.3919166004529604e-7,569.2877117310156,97.99080559581583,260.7465591999679
143,0.007586955483984389,45.8511241179837,2.0285524877527793e-7,606.0493249446355,97.99088498851349,261.2073706583788
144,0.006933972305508038,45.39489780571725,1.53700558972267e-7,607.1692416226489,97.99095754776874,261.66359696611784
145,0.006337187610755117,44.94321102194238,1.3403489572518404e-7,579.5540051115793,97.99102386176222,262.11528374620383
146,0.005791764965158674,44.496018597439296,1.1527358601101773e-7,622.9491076347988,97.99108446804908,262.562476167702
147,0.005293284133348595,44.053275812459745,8.433684227784856e-8,585.0901318850744,97.99113985790981,263.00521895023445
148,0.004837705257796411,43.61493839224792,6.76093251151791e-8,527.7951565917685,97.99119048033553,263.4435563684539
149,0.004421336143770458,43.18096250261235,6.375689045918939e-8,607.0428310831188,97.99123674566746,263.8775322564677
150,0.004040802284529686,42.751304745529175,4.976321518105564e-8,562.3566871020943,97.99127902893109,264.3071900122311
151,0.0036930195652195874,42.32592215480285,4.028274238263892e-8,603.4069813577925,97.99131767287193,264.7325726018837
152,0.003375169307750095,41.90477219177134,3.381435994158211e-8,583.1075741699584,97.99135299073095,265.1537225640418
153,0.0030846754290273365,41.487812741054576,2.801372878515943e-8,595.765159992283,97.99138526878446,265.5706820140483
154,0.0028191834881406345,41.07500210632507,2.1292709944245358e-8,620.0907125966847,97.99141476867396,265.98349264820035
155,0.00257654167536536,40.66629900614523,1.8173544762048608e-8,586.7684109439082,97.99144172951983,266.3921957479108
156,0.002354783406076996,40.26166256984658,1.385065589697665e-8,572.2251533163401,97.99146636985652,266.79683218382803
157,0.0021521113350817696,39.86105233343664,1.2259794636879554e-8,577.4509365947958,97.99148888940961,267.1974424199281
158,0.00196688275220684,39.46442823553509,1.0701835533672995e-8,596.3801029835384,97.99150947071942,267.5940665175779
159,0.0017975963726345804,39.07175061339049,8.241776379755674e-9,596.7025097623529,97.9915282806093,267.98674413951807
160,0.0016428801319929502,38.682980198914926,6.639962248539512e-9,627.309678264302,97.9915454715423,268.37551455382766
