time,Q,S,I,R,D,V
48,33.38623789853642,120.29975053235933,4.167146454130322,560.2866644278996,93.4608472433671,188.3993534437075
49,30.881658208613647,118.84924426901883,3.5722465228690057,563.2425051713361,93.859294670877,189.59505115728564
50,28.539856615406443,117.45193794001716,3.059954434136475,565.9492721719262,94.2224632970963,190.77651554141778
51,26.354174219431503,116.10146456668298,2.619208242384253,568.4274199644417,94.55348708424091,191.944245922819
52,24.317536881815034,114.79238735342044,2.240350729991988,570.6958180311386,94.85522427154572,193.09868273208855
53,22.42261730830009,113.52006296537176,1.9149666309913946,572.7718564880267,95.13028050302678,194.24021610428343
54,20.66196832161604,112.28052490199758,1.635735198004691,574.671548039447,95.38103032373066,195.36919321520438
55,19.02813129291955,111.07038397547245,1.3962975471338428,576.4096255661735,95.60963708006105,196.48592453823989
56,17.513723258672133,109.8867433230643,1.1911379642638558,577.999634982902,95.8180712886664,197.59068918243167
57,16.111505797850075,108.72712587180342,1.0154782863844396,579.4540230680623,96.00812753348731,198.68373944241284
58,14.814438503929672,107.58941236901609,0.8651842025233972,580.7842202559636,96.18143998935622,199.7653046792114
59,13.615719403138472,106.4717884901668,0.736682515438094,582.0007183212011,96.33949664360271,200.83559462645312
60,12.508814487603955,105.37269966767563,0.6268882276682475,583.1131430939886,96.48365231504293,201.89480220802105
61,11.48747816227455,104.29081253314594,0.5331404914146932,584.130322322329,96.61514055293445,202.94310593790172
62,10.5457661984384,103.22498201947454,0.4531464759712621,585.0603488441265,96.73508449897747,203.98067196301216
63,9.678042556049837,102.17422328562442,0.38493224799726283,585.9106393081037,96.84450679978355,205.00765580244146
64,8.878981225097359,101.13768778280253,0.32679990316131874,586.6879886224017,96.94433863986958,206.02420382666776
65,8.143564085802046,100.11464284949155,0.27729018988608034,587.398620386499,97.03542797256934,207.0304545157521
66,7.467075615613383,99.10445432473593,0.23514997921661723,588.0482335355445,97.11854701581721,208.02653952907252
67,6.845095153756727,98.10657174563374,0.1993040008804277,588.6420454122117,97.1943990733204,209.01258461419718
68,6.273487313577903,97.12051574511526,0.16883030327902665,589.1848315157343,97.26362474307076,209.98871037922288
69,5.748391033660645,96.14586733224046,0.14293898251895756,589.6809621378073,97.32680756506218,210.9550329487106
70,5.266207681240615,95.18225877951765,0.1209537655879681,590.1344360956275,97.38447915744126,211.91166452058516
71,4.823588539549528,94.22936587791965,0.10229607584295446,590.5489117791028,97.43712388854223,212.85871383904293
72,4.417421956153983,93.28690136058339,0.08647126684628847,590.9277356956683,97.48518312479787,213.79628659595036
73,4.044820376004131,92.3546093215582,0.07305673887117109,591.2739686989073,97.52905909309075,214.72448577156868
74,3.703107432905081,91.4322604806922,0.061691688008577,591.5904100811716,97.56911839335433,215.6434119238684
75,3.3898052434335835,90.51964817015352,0.05206827538124414,591.8796196848905,97.6056951919855,216.5531634341559
76,3.1026220117553187,89.61658493398686,0.04392402442864664,592.1439381885327,97.639094125585,217.4538367157116
77,2.8394400248870024,88.72289964821756,0.03703528014560729,592.3855057136674,97.66959294195301,218.34552639112957
78,2.598304103048912,87.83843508404993,0.03121158894290202,592.6062788794288,97.69744490142531,219.22832544310432
79,2.377410546306327,86.96304584662465,0.026290871894614595,592.8080464314586,97.72288096093344,220.10232534278248
80,2.175096603031117,86.09659663214128,0.022135282296683503,592.9924435624006,97.74611176097298,220.9676161591575
81,1.989830480166066,85.23896075551399,0.018627654896037196,593.1609650243068,97.76732943271526,221.8242866524019
82,1.8202018984195647,84.39001890669427,0.01566846311943298,593.3149771357963,97.78670924231068,222.67242435365995
83,1.664913189695606,83.54965810061458,0.013173213806742013,593.4557287751643,97.80441108731044,223.5121156334085
84,1.5227709328467989,82.71777079133997,0.011070219121666326,593.5843614384663,97.82058085808319,224.34344576014217
85,1.392678110258067,81.89425412455736,0.009298691003052131,593.7019184459182,97.83535167733682,225.16649895092664
86,1.273626771760511,81.07900930728914,0.007807113675018372,593.809353363857,97.84884502834447,225.98135841507406
87,1.1646911870949948,80.27194107653901,0.00655185425498381,593.9075377080457,97.86117178204618,226.7881063920193
88,1.0650214627477415,79.47295725124363,0.005495977094920271,593.9972679919389,97.87243313265164,227.5868241843233
89,0.9738376066131751,78.681968354822,0.004608233489954418,594.0792721692466,97.88272144928578,228.37759218654267
90,0.8904240108199256,77.89888729683157,0.003862200327685431,594.1542155291352,97.89212105223946,229.16048991064633
91,0.8141243370404486,77.1236291048161,0.003235547308801331,594.2227060827094,97.90070891963592,229.93559600848957
92,0.7443367738177238,76.35611069804052,0.0027094129183776487,594.2852994915789,97.9085553318066,230.70298829183795
93,0.6805096502174681,75.59625069678695,0.002267874211632828,594.3425035704105,97.91572445807532,231.4627437502983
94,0.6221373781265743,74.84396926132673,0.00189749601320665,594.3947824051835,97.92227489184647,232.2149385675037
95,0.5687567046003088,74.0991879559457,0.0015869480781592845,594.442560117261,97.92826013829949,232.95964813581548
96,0.5199432541087684,73.36182963403144,0.0013266803257418662,594.4862243029062,97.933729058859,233.696947069769
97,0.4753083381191566,72.6318183407557,0.0011086471731378519,594.526129178806,97.93872627667814,234.42690921846807
